Symbol	POL SNP cum. AF	POL SNP cum. AC	POL SNP cum. AN	GnomAD NFE SNP cum. AF	GnomAD NFE SNP cum. AC	GnomAD NFE SNP cum. AN	P-value	Cum. SNP AF fold change	fisher_p	fisher_p_corr	fisher_q	symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)	FILTER	pscaled_fisher_p	pscaled_fisher_p_corr	pscaled_P-value	diff	greater_AF_in
KATNB1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KATNB1	41.87	41.869998931884766	41.87	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KARS1	0.0	0	2152	0.0002787423	18	64598	1717.07232196729	0.0	1.0	1877.0	1.0											PASS	-0.0	-3.273464272621346	-3.2347885877467295	-0.0002787423	NFE
KANK2	0.0	0	2152	1.54943e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	KANK2	38.56	38.560001373291016	38.56	100.0	100.0	100.0	99.87	99.87000274658205	99.87	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54943e-05	NFE
JUP	0.0	0	2152	1.54899e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	JUP	37.97	37.970001220703125	37.97	100.0	100.0	100.0	99.07	99.06999969482422	99.07	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54899e-05	NFE
JAM2	0.0	0	2152	6.19444e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	JAM2	39.65	39.650001525878906	39.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19444e-05	NFE
JAGN1	0.0	0	2152	4.64579e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	JAGN1	34.49	34.4900016784668	34.49	100.0	100.0	100.0	99.4	99.4000015258789	99.4	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64579e-05	NFE
IVD	0.00139405	3	2152	0.0017653392	114	64598	1665.30423131463	-0.340663108998486	1.0	1877.0	1.0	IVD	40.88	40.880001068115234	40.88	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2214935855369373	-0.0003712892	NFE
ITPR2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ITPR2	35.21	35.209999084472656	35.21	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ITK	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ITK	32.85	32.849998474121094	32.85	100.0	100.0	100.0	99.95	99.9499969482422	99.95	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ITGB6	0.0	0	2152	4.64684e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	ITGB6	35.63	35.630001068115234	35.63	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64684e-05	NFE
ITGB4	0.0	0	2152	9.2946e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	ITGB4	42.67	42.66999816894531	42.67	100.0	100.0	100.0	99.72	99.72000122070312	99.72	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.2946e-05	NFE
ITGA8	0.0	0	2152	4.6503e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	ITGA8	37.21	37.209999084472656	37.21	100.0	100.0	100.0	99.8	99.8000030517578	99.8	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.6503e-05	NFE
ITGA6	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ITGA6	37.99	37.9900016784668	37.99	100.0	100.0	100.0	99.23	99.2300033569336	99.23	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ITGA3	0.0	0	2152	7.74286e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	ITGA3	37.91	37.90999984741211	37.91	100.0	100.0	100.0	98.25	98.25	98.25	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74286e-05	NFE
ITGA2B	0.0	0	2152	0.0003563707	23	64598	1456.03490350169	0.0	1.0	1877.0	1.0	ITGA2B	37.33	37.33000183105469	37.33	100.0	100.0	100.0	96.59	96.58999633789062	96.59	PASS	-0.0	-3.273464272621346	-3.1631717858399964	-0.0003563707	NFE
ITCH	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ITCH	35.93	35.93000030517578	35.93	100.0	100.0	100.0	99.99	99.98999786376952	99.99	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ISCU	0.0	0	2152	1.54871e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	ISCU	36.43	36.43000030517578	36.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54871e-05	NFE
ISCA2	0.0	0	2152	6.19828e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	ISCA2	36.87	36.869998931884766	36.87	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19828e-05	NFE
ISCA1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ISCA1	39.66	39.65999984741211	39.66	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IRX5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IRX5	38.43	38.43000030517578	38.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IRF9	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IRF9	41.24	41.2400016784668	41.24	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IRF8	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IRF8	39.77	39.77000045776367	39.77	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IRF7	0.0	0	2152	1.54851e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	IRF7	47.79	47.790000915527344	47.79	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54851e-05	NFE
IREB2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IREB2	35.14	35.13999938964844	35.14	100.0	100.0	100.0	99.65	99.6500015258789	99.65	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IRAK4	0.000464684	1	2152	0.0006661553	43	64598	1876.99999999782	-0.519608579475212	1.0	1877.0	1.0	IRAK4	35.07	35.06999969482422	35.07	100.0	100.0	100.0	99.42	99.41999816894533	99.42	PASS	-0.0	-3.273464272621346	-3.273464272620842	-0.0002014713	NFE
IQSEC1	0.0	0	2152	3.09751e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	IQSEC1	39.45	39.45000076293945	39.45	100.0	100.0	100.0	99.68	99.68000030517578	99.68	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09751e-05	NFE
INTU	0.0	0	2152	6.19905e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	INTU	35.57	35.56999969482422	35.57	100.0	100.0	100.0	98.56	98.55999755859376	98.56	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19905e-05	NFE
INTS8	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	INTS8	36.32	36.31999969482422	36.32	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LIPA	0.0	0	2152	0.000402712	26	64598	1327.83898875301	0.0	1.0	1877.0	1.0	LIPA	38.22	38.220001220703125	38.22	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.123145416496241	-0.000402712	NFE
LIPC	0.0	0	2152	1.54933e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	LIPC	38.36	38.36000061035156	38.36	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54933e-05	NFE
LIPH	0.0	0	2152	0.0001858234	12	64598	1876.99999999999	0.0	1.0	1877.0	1.0	LIPH	41.63	41.630001068115234	41.63	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001858234	NFE
MGAT2	0.0	0	2152	4.64526e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	MGAT2	37.36	37.36000061035156	37.36	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64526e-05	NFE
MMP2	0.0	0	2152	1.54861e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MMP2	37.09	37.09000015258789	37.09	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54861e-05	NFE
MMP13	0.0	0	2152	0.0002013458	13	64598	1876.99999999974	0.0	1.0	1877.0	1.0	MMP13	38.8	38.79999923706055	38.8	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621286	-0.0002013458	NFE
MMP1	0.0	0	2152	0.0003252367	21	64598	1552.33328471704	0.0	1.0	1877.0	1.0	MMP1	36.77	36.77000045776367	36.77	100.0	100.0	100.0	94.65	94.6500015258789	94.65	PASS	-0.0	-3.273464272621346	-3.190984969611745	-0.0003252367	NFE
MMADHC	0.0	0	2152	7.74478e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	MMADHC	35.35	35.349998474121094	35.35	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74478e-05	NFE
MMACHC	0.000464684	1	2152	0.0008362599	54	64598	1567.46390736824	-0.847701414265467	1.0	1877.0	1.0	MMACHC	30.35	30.350000381469727	30.35	100.0	100.0	100.0	95.89	95.88999938964844	95.89	PASS	-0.0	-3.273464272621346	-3.1951975494955613	-0.0003715759	NFE
MLYCD	0.0	0	2152	0.0001241326	8	64598	1876.99999999072	0.0	1.0	1877.0	1.0	MLYCD	44.9	44.900001525878906	44.9	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272619199	-0.0001241326	NFE
MLPH	0.0	0	2152	1.54861e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MLPH	37.67	37.66999816894531	37.67	100.0	100.0	100.0	99.6	99.5999984741211	99.6	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54861e-05	NFE
MLH1	0.0	0	2152	3.09707e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	MLH1	33.87	33.869998931884766	33.87	100.0	100.0	100.0	96.06	96.05999755859376	96.06	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09707e-05	NFE
MKKS	0.0	0	2152	0.0003252292	21	64598	1552.33328471704	0.0	1.0	1877.0	1.0	MKKS	35.07	35.06999969482422	35.07	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.190984969611745	-0.0003252292	NFE
MITF	0.0	0	2152	7.74234e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	MITF	35.55	35.54999923706055	35.55	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74234e-05	NFE
MIEF2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MIEF2	43.66	43.65999984741211	43.66	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MICU1	0.0	0	2152	0.0003407567	22	64598	1502.98267110551	0.0	1.0	1877.0	1.0	MICU1	36.27	36.27000045776367	36.27	100.0	100.0	100.0	99.15	99.1500015258789	99.15	PASS	-0.0	-3.273464272621346	-3.176953973343635	-0.0003407567	NFE
MICOS13	0.0	0	2152	1.55304e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0											PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.55304e-05	NFE
MGME1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MGME1	32.84	32.84000015258789	32.84	100.0	100.0	100.0	91.39	91.38999938964844	91.39	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MFSD2A	0.0	0	2152	1.54895e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MFSD2A	39.14	39.13999938964844	39.14	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54895e-05	NFE
LIPN	0.0	0	2152	0.0001550609	10	64598	1876.99999999382	0.0	1.0	1877.0	1.0	LIPN	37.07	37.06999969482422	37.07	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726199166	-0.0001550609	NFE
MFRP	0.000464684	1	2152	0.000650661	42	64598	1876.99999999982	-0.485656111730948	1.0	1877.0	1.0	MFRP	41.29	41.290000915527344	41.29	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621305	-0.00018597699999999998	NFE
MFF	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MFF	35.72	35.720001220703125	35.72	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
METTL5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	METTL5	40.67	40.66999816894531	40.67	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
METTL23	0.0	0	2152	0.00012391	8	64598	1876.99999999072	0.0	1.0	1877.0	1.0	METTL23	36.68	36.68000030517578	36.68	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272619199	-0.00012391	NFE
MET	0.0	0	2152	1.54895e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MET	38.68	38.68000030517578	38.68	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54895e-05	NFE
MESP2	0.0	0	2152	4.64521e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	MESP2	40.19	40.18999862670898	40.19	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64521e-05	NFE
MESD	0.0	0	2152	1.54947e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MESD	35.24	35.2400016784668	35.24	100.0	100.0	100.0	99.16	99.16000366210938	99.16	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54947e-05	NFE
MEIOB	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MEIOB	39.37	39.369998931884766	39.37	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MEI1	0.0	0	2152	4.64583e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	MEI1	35.85	35.849998474121094	35.85	100.0	100.0	100.0	99.63	99.62999725341795	99.63	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64583e-05	NFE
MEGF8	0.0	0	2152	1.54899e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MEGF8	40.09	40.09000015258789	40.09	100.0	100.0	100.0	98.75	98.75	98.75	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54899e-05	NFE
MEGF10	0.0	0	2152	0.000139364	9	64598	1876.99999999999	0.0	1.0	1877.0	1.0	MEGF10	35.7	35.70000076293945	35.7	100.0	100.0	100.0	99.96	99.95999908447266	99.96	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.000139364	NFE
MEFV	0.000464684	1	2152	0.0008365423	54	64598	1567.46390736824	-0.848188521567714	1.0	1877.0	1.0	MEFV	40.64	40.63999938964844	40.64	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.1951975494955613	-0.0003718583	NFE
MED25	0.0	0	2152	4.64973e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	MED25	38.31	38.310001373291016	38.31	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64973e-05	NFE
MED23	0.0	0	2152	9.29425e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	MED23	34.9	34.900001525878906	34.9	100.0	100.0	100.0	99.92	99.91999816894533	99.92	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29425e-05	NFE
MMP20	0.0	0	2152	1.54875e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MMP20	37.18	37.18000030517578	37.18	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54875e-05	NFE
MNS1	0.0	0	2152	0.000155087	10	64598	1876.99999999382	0.0	1.0	1877.0	1.0	MNS1	33.58	33.58000183105469	33.58	100.0	100.0	100.0	99.65	99.6500015258789	99.65	PASS	-0.0	-3.273464272621346	-3.2734642726199166	-0.000155087	NFE
MOCOS	0.0	0	2152	1.54856e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MOCOS	36.01	36.0099983215332	36.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54856e-05	NFE
MOCS2	0.0	0	2152	0.0002168341	14	64598	1876.99999999293	0.0	1.0	1877.0	1.0	MOCS2	34.94	34.939998626708984	34.94	100.0	100.0	100.0	99.71	99.70999908447266	99.71	PASS	-0.0	-3.273464272621346	-3.2734642726197105	-0.0002168341	NFE
MTPAP	0.0	0	2152	3.09703e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	MTPAP	34.92	34.91999816894531	34.92	100.0	100.0	100.0	98.77	98.7699966430664	98.77	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09703e-05	NFE
MTMR2	0.0	0	2152	6.1955e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	MTMR2	35.99	35.9900016784668	35.99	100.0	100.0	100.0	99.72	99.72000122070312	99.72	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.1955e-05	NFE
MTHFS	0.0	0	2152	0.0001238784	8	64598	1876.99999999072	0.0	1.0	1877.0	1.0	MTHFS	34.54	34.540000915527344	34.54	100.0	100.0	100.0	97.17	97.16999816894533	97.17	PASS	-0.0	-3.273464272621346	-3.273464272619199	-0.0001238784	NFE
MTHFD1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MTHFD1	38.19	38.18999862670898	38.19	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MSRB3	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MSRB3	37.68	37.68000030517578	37.68	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MSMO1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MSMO1	35.22	35.220001220703125	35.22	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MSH6	0.000464684	1	2152	0.0007130848	46	64598	1858.56036101346	-0.617823681249052	1.0	1877.0	1.0	MSH6	37.39	37.38999938964844	37.39	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.269176670370876	-0.00024840079999999997	NFE
MSH5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MSH5	38.71	38.709999084472656	38.71	100.0	100.0	100.0	99.96	99.95999908447266	99.96	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MRTFA	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0											PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MRPS7	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MRPS7	39.24	39.2400016784668	39.24	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MRPS28	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MRPS28	35.33	35.33000183105469	35.33	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MRPS25	0.0	0	2152	1.54923e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	MRPS25	36.42	36.41999816894531	36.42	100.0	100.0	100.0	99.35	99.3499984741211	99.35	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54923e-05	NFE
MRPS23	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MRPS23	36.15	36.150001525878906	36.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MRPS22	0.0	0	2152	0.0003562831	23	64598	1456.03490350169	0.0	1.0	1877.0	1.0	MRPS22	41.35	41.34999847412109	41.35	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.1631717858399964	-0.0003562831	NFE
MRPS2	0.0	0	2152	4.64665e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	MRPS2	45.88	45.880001068115234	45.88	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64665e-05	NFE
MRPS16	0.0	0	2152	4.64612e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	MRPS16	37.33	37.33000183105469	37.33	100.0	100.0	100.0	99.39	99.38999938964844	99.39	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64612e-05	NFE
MRPS14	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MRPS14	36.67	36.66999816894531	36.67	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MRPL44	0.0	0	2152	0.00026328	17	64598	1778.47384038298	0.0	1.0	1877.0	1.0	MRPL44	38.0	38.0	38.0	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2500474815201827	-0.00026328	NFE
MRPL3	0.0	0	2152	4.64617e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	MRPL3	40.09	40.09000015258789	40.09	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64617e-05	NFE
MRPL12	0.0	0	2152	6.1954e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	MRPL12	46.62	46.619998931884766	46.62	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.1954e-05	NFE
MRM2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MRM2	31.59	31.59000015258789	31.59	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MRE11	0.0	0	2152	0.0002479385	16	64598	1843.69176504916	0.0	1.0	1877.0	1.0	MRE11	37.52	37.52000045776367	37.52	100.0	100.0	100.0	99.9	99.9000015258789	99.9	PASS	-0.0	-3.273464272621346	-3.265688315889168	-0.0002479385	NFE
MRAP	0.0	0	2152	0.000139345	9	64598	1876.99999999999	0.0	1.0	1877.0	1.0	MRAP	36.16	36.15999984741211	36.16	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.000139345	NFE
MPV17	0.0	0	2152	0.0003716752	24	64598	1411.30280794499	0.0	1.0	1877.0	1.0	MPV17	39.49	39.4900016784668	39.49	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.149620205611522	-0.0003716752	NFE
MPLKIP	0.0	0	2152	4.64574e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	MPLKIP	42.42	42.41999816894531	42.42	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64574e-05	NFE
MPIG6B	0.0	0	2152	9.29425e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	MPIG6B	37.38	37.380001068115234	37.38	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29425e-05	NFE
MPI	0.0	0	2152	0.000449077	29	64598	1215.64171207592	0.0	1.0	1877.0	1.0	MPI	38.0	38.0	38.0	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.084805593525052	-0.000449077	NFE
MPC1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MPC1	37.62	37.619998931884766	37.62	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
MOGS	0.0	0	2152	0.0002013045	13	64598	1876.99999999974	0.0	1.0	1877.0	1.0	MOGS	41.65	41.650001525878906	41.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621286	-0.0002013045	NFE
MED17	0.0	0	2152	0.0001858467	12	64598	1876.99999999999	0.0	1.0	1877.0	1.0	MED17	38.42	38.41999816894531	38.42	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001858467	NFE
MECR	0.0	0	2152	9.29109e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	MECR	38.15	38.150001525878906	38.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29109e-05	NFE
MDM2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	MDM2	34.08	34.08000183105469	34.08	100.0	100.0	100.0	97.88	97.87999725341795	97.88	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LTBP4	0.0	0	2152	0.000170316	11	64598	1876.99999999998	0.0	1.0	1877.0	1.0	LTBP4	41.88	41.880001068115234	41.88	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726213417	-0.000170316	NFE
LSS	0.0	0	2152	6.20011e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	LSS	38.2	38.20000076293945	38.2	100.0	100.0	100.0	97.58	97.58000183105467	97.58	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.20011e-05	NFE
LRTOMT	0.0	0	2152	4.6465e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	LRTOMT	36.15	39.185001373291016	42.22	100.0	100.0	100.0	99.47	99.54000091552734	99.61	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.6465e-05	NFE
LRRC56	0.0	0	2152	6.1954e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	LRRC56	42.01	42.0099983215332	42.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.1954e-05	NFE
LRRC32	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LRRC32	38.54	38.540000915527344	38.54	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
