symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)
CCDC198	37.92	37.91999816894531	37.92	100.0	100.0	100.0	100.0	100.0	100.0
NUDT15	37.93	37.93000030517578	37.93	100.0	100.0	100.0	100.0	100.0	100.0
LOC285804	33.02	33.02000045776367	33.02	71.17	71.16999816894531	71.17	68.77	68.7699966430664	68.77
LINC02289	34.7	34.70000076293945	34.7	100.0	100.0	100.0	100.0	100.0	100.0
LINC00644	32.66	32.65999984741211	32.66	100.0	100.0	100.0	100.0	100.0	100.0
MIR6718	37.86	37.86000061035156	37.86	100.0	100.0	100.0	100.0	100.0	100.0
MIR6720	33.89	33.88999938964844	33.89	100.0	100.0	100.0	100.0	100.0	100.0
MIR6759	47.68	47.68000030517578	47.68	100.0	100.0	100.0	100.0	100.0	100.0
EMD	19.76	19.760000228881836	19.76	99.93	99.93000030517578	99.93	53.55	53.54999923706055	53.55
GM2A	35.75	35.75	35.75	100.0	100.0	100.0	100.0	100.0	100.0
APOA4	46.32	46.31999969482422	46.32	100.0	100.0	100.0	100.0	100.0	100.0
KRT14	35.81	35.810001373291016	35.81	100.0	100.0	100.0	100.0	100.0	100.0
KCNK2	33.6	33.599998474121094	33.6	100.0	100.0	100.0	99.23	99.2300033569336	99.23
RPS28	37.04	37.040000915527344	37.04	100.0	100.0	100.0	100.0	100.0	100.0
CST7	35.27	35.27000045776367	35.27	100.0	100.0	100.0	97.53	97.52999877929688	97.53
DEGS1	43.57	43.56999969482422	43.57	100.0	100.0	100.0	100.0	100.0	100.0
AKR7A2	38.67	38.66999816894531	38.67	100.0	100.0	100.0	100.0	100.0	100.0
BCL10	39.73	39.72999954223633	39.73	100.0	100.0	100.0	100.0	100.0	100.0
HSPA9	35.81	35.810001373291016	35.81	100.0	100.0	100.0	99.91	99.91000366210938	99.91
APAF1	38.33	38.33000183105469	38.33	100.0	100.0	100.0	100.0	100.0	100.0
RNF13	39.2	39.20000076293945	39.2	100.0	100.0	100.0	99.69	99.69000244140625	99.69
RNF19A	39.57	39.56999969482422	39.57	100.0	100.0	100.0	100.0	100.0	100.0
FZR1	46.89	46.88999938964844	46.89	100.0	100.0	100.0	99.94	99.94000244140625	99.94
PLEK2	41.86	41.86000061035156	41.86	100.0	100.0	100.0	100.0	100.0	100.0
IQCE	39.87	39.869998931884766	39.87	100.0	100.0	100.0	100.0	100.0	100.0
VCL	35.68	35.68000030517578	35.68	100.0	100.0	100.0	100.0	100.0	100.0
PLK4	36.36	36.36000061035156	36.36	100.0	100.0	100.0	100.0	100.0	100.0
FOXO4	15.8	15.800000190734863	15.8	92.8	92.80000305175781	92.8	16.37	16.3700008392334	16.37
DNAJC3	37.24	37.2400016784668	37.24	100.0	100.0	100.0	100.0	100.0	100.0
RANBP2	37.35	37.349998474121094	37.35	100.0	100.0	100.0	99.97	99.97000122070312	99.97
ZKSCAN8	37.86	37.86000061035156	37.86	100.0	100.0	100.0	100.0	100.0	100.0
FAM234A	42.13	42.130001068115234	42.13	100.0	100.0	100.0	100.0	100.0	100.0
PARD6B	37.39	37.38999938964844	37.39	100.0	100.0	100.0	99.57	99.56999969482422	99.57
TCFL5	37.73	37.72999954223633	37.73	100.0	100.0	100.0	98.55	98.55000305175781	98.55
KIR3DL2	38.77	38.77000045776367	38.77	100.0	100.0	100.0	100.0	100.0	100.0
GJA3	40.1	40.099998474121094	40.1	100.0	100.0	100.0	100.0	100.0	100.0
POLR2F	37.5	37.5	37.5	100.0	100.0	100.0	96.82	96.81999969482422	96.82
ACTR6	37.8	37.79999923706055	37.8	100.0	100.0	100.0	100.0	100.0	100.0
EBF2	35.02	35.02000045776367	35.02	100.0	100.0	100.0	99.82	99.81999969482422	99.82
PLPPR1	35.02	35.02000045776367	35.02	100.0	100.0	100.0	100.0	100.0	100.0
XKR5	35.71	35.709999084472656	35.71	100.0	100.0	100.0	99.65	99.6500015258789	99.65
AKAP12	37.08	37.08000183105469	37.08	100.0	100.0	100.0	99.72	99.72000122070312	99.72
CA7	34.9	34.900001525878906	34.9	100.0	100.0	100.0	96.2	96.19999694824219	96.2
PPP1R3C	38.35	38.349998474121094	38.35	100.0	100.0	100.0	100.0	100.0	100.0
MYF5	34.16	34.15999984741211	34.16	100.0	100.0	100.0	100.0	100.0	100.0
ATP10D	35.79	35.790000915527344	35.79	100.0	100.0	100.0	99.68	99.68000030517578	99.68
GATAD1	39.17	39.16999816894531	39.17	100.0	100.0	100.0	99.83	99.83000183105469	99.83
KXD1	41.11	41.11000061035156	41.11	100.0	100.0	100.0	100.0	100.0	100.0
NAT10	39.33	39.33000183105469	39.33	100.0	100.0	100.0	100.0	100.0	100.0
SYNDIG1	43.26	43.2599983215332	43.26	100.0	100.0	100.0	100.0	100.0	100.0
PPP1R42	34.47	34.470001220703125	34.47	100.0	100.0	100.0	98.38	98.37999725341797	98.38
SPATC1	39.35	39.349998474121094	39.35	100.0	100.0	100.0	99.95	99.94999694824219	99.95
TARS2	34.47	34.470001220703125	34.47	100.0	100.0	100.0	100.0	100.0	100.0
CD99L2	18.6	18.600000381469727	18.6	98.38	98.37999725341797	98.38	42.58	42.58000183105469	42.58
DNAJB6	40.43	40.43000030517578	40.43	100.0	100.0	100.0	100.0	100.0	100.0
CST9L	36.77	36.77000045776367	36.77	100.0	100.0	100.0	100.0	100.0	100.0
MED22	38.59	38.59000015258789	38.59	100.0	100.0	100.0	99.93	99.93000030517578	99.93
TTC9	37.63	37.630001068115234	37.63	100.0	100.0	100.0	98.77	98.7699966430664	98.77
NOC2L	41.14	41.13999938964844	41.14	100.0	100.0	100.0	100.0	100.0	100.0
CNR1	36.82	36.81999969482422	36.82	100.0	100.0	100.0	100.0	100.0	100.0
ABLIM1	35.37	35.369998931884766	35.37	100.0	100.0	100.0	99.88	99.87999725341797	99.88
LRP3	40.58	40.58000183105469	40.58	100.0	100.0	100.0	98.67	98.66999816894531	98.67
PF4	35.8	35.79999923706055	35.8	100.0	100.0	100.0	93.22	93.22000122070312	93.22
TYK2	41.36	41.36000061035156	41.36	100.0	100.0	100.0	100.0	100.0	100.0
TMEM237	36.59	36.59000015258789	36.59	100.0	100.0	100.0	99.98	99.9800033569336	99.98
CCDC32	32.98	32.97999954223633	32.98	100.0	100.0	100.0	98.25	98.25	98.25
PTPRG-AS1	36.52	36.52000045776367	36.52	100.0	100.0	100.0	99.96	99.95999908447266	99.96
GPRC5D-AS1	35.4	35.400001525878906	35.4	100.0	100.0	100.0	100.0	100.0	100.0
KIZ	35.7	35.70000076293945	35.7	100.0	100.0	100.0	100.0	100.0	100.0
ELAC1	37.4	37.400001525878906	37.4	100.0	100.0	100.0	100.0	100.0	100.0
SMYD2	39.92	39.91999816894531	39.92	100.0	100.0	100.0	100.0	100.0	100.0
ACTG1P20	38.72	38.720001220703125	38.72	100.0	100.0	100.0	100.0	100.0	100.0
LINC00881	29.54	29.540000915527344	29.54	100.0	100.0	100.0	98.74	98.73999786376953	98.74
LOC105373023	37.11	37.11000061035156	37.11	100.0	100.0	100.0	100.0	100.0	100.0
ATP2B2	39.47	39.470001220703125	39.47	100.0	100.0	100.0	99.01	99.01000213623047	99.01
FAM166A	43.44	43.439998626708984	43.44	100.0	100.0	100.0	100.0	100.0	100.0
ARMH4	39.24	39.2400016784668	39.24	100.0	100.0	100.0	100.0	100.0	100.0
OR2T11	32.58	32.58000183105469	32.58	100.0	100.0	100.0	100.0	100.0	100.0
COX5B	36.07	36.06999969482422	36.07	100.0	100.0	100.0	100.0	100.0	100.0
HOXB2	37.19	37.189998626708984	37.19	100.0	100.0	100.0	100.0	100.0	100.0
ARL2BP	39.82	39.81999969482422	39.82	100.0	100.0	100.0	100.0	100.0	100.0
MYLK2	35.94	35.939998626708984	35.94	100.0	100.0	100.0	100.0	100.0	100.0
C8orf34	38.38	38.380001068115234	38.38	100.0	100.0	100.0	100.0	100.0	100.0
ALDH1L1-AS1	49.09	49.09000015258789	49.09	100.0	100.0	100.0	100.0	100.0	100.0
LOC283038	33.9	33.900001525878906	33.9	100.0	100.0	100.0	99.24	99.23999786376953	99.24
LRRTM4	37.72	37.720001220703125	37.72	100.0	100.0	100.0	100.0	100.0	100.0
GUCY2F	16.23	16.229999542236328	16.23	99.51	99.51000213623047	99.51	15.85	15.850000381469727	15.85
OR10A2	36.6	36.599998474121094	36.6	100.0	100.0	100.0	100.0	100.0	100.0
ATP6V0A1	37.17	37.16999816894531	37.17	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370637	35.97	35.970001220703125	35.97	100.0	100.0	100.0	100.0	100.0	100.0
LOC100507516	35.83	35.83000183105469	35.83	100.0	100.0	100.0	99.11	99.11000061035156	99.11
LOC441179	39.92	39.91999816894531	39.92	100.0	100.0	100.0	100.0	100.0	100.0
MIR4646	35.35	35.349998474121094	35.35	100.0	100.0	100.0	100.0	100.0	100.0
HCG25	34.49	34.4900016784668	34.49	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985027	55.01	55.0099983215332	55.01	100.0	100.0	100.0	100.0	100.0	100.0
MIR3651	32.42	32.41999816894531	32.42	100.0	100.0	100.0	100.0	100.0	100.0
MIR3942	23.83	23.829999923706055	23.83	100.0	100.0	100.0	98.17	98.16999816894531	98.17
MIR548AA2	26.73	26.729999542236328	26.73	100.0	100.0	100.0	100.0	100.0	100.0
MIR6892	37.8	37.79999923706055	37.8	100.0	100.0	100.0	100.0	100.0	100.0
PTDSS1	37.38	37.380001068115234	37.38	100.0	100.0	100.0	100.0	100.0	100.0
ZBTB40	36.36	36.36000061035156	36.36	100.0	100.0	100.0	100.0	100.0	100.0
BCAT2	39.02	39.02000045776367	39.02	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373142	19.11	19.110000610351562	19.11	98.69	98.69000244140625	98.69	48.09	48.09000015258789	48.09
LOC105373190	17.6	17.600000381469727	17.6	99.14	99.13999938964844	99.14	39.12	39.119998931884766	39.12
LOC112267943	36.04	36.040000915527344	36.04	100.0	100.0	100.0	99.97	99.97000122070312	99.97
LOC112267969	32.4	32.400001525878906	32.4	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986470	35.11	35.11000061035156	35.11	100.0	100.0	100.0	98.5	98.5	98.5
LOC105378866	33.26	33.2599983215332	33.26	100.0	100.0	100.0	98.93	98.93000030517578	98.93
LOC105369525	37.87	37.869998931884766	37.87	100.0	100.0	100.0	96.01	96.01000213623047	96.01
LOC105374115	36.29	36.290000915527344	36.29	100.0	100.0	100.0	97.17	97.16999816894531	97.17
LOC105374157	35.57	35.56999969482422	35.57	100.0	100.0	100.0	100.0	100.0	100.0
GRK6P1	42.69	42.689998626708984	42.69	100.0	100.0	100.0	100.0	100.0	100.0
TCF4	35.02	35.02000045776367	35.02	100.0	100.0	100.0	99.18	99.18000030517578	99.18
FAM162B	35.31	35.310001373291016	35.31	100.0	100.0	100.0	100.0	100.0	100.0
AAMP	38.06	38.060001373291016	38.06	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984181	32.23	32.22999954223633	32.23	100.0	100.0	100.0	97.28	97.27999877929688	97.28
LOC105378351	35.1	35.099998474121094	35.1	100.0	100.0	100.0	100.0	100.0	100.0
MIR5090	32.42	32.41999816894531	32.42	100.0	100.0	100.0	100.0	100.0	100.0
LOC105377849	33.96	33.959999084472656	33.96	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370032	37.74	37.7400016784668	37.74	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984552	38.11	38.11000061035156	38.11	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372485	37.69	37.689998626708984	37.69	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985404	38.47	38.470001220703125	38.47	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375419	34.65	34.650001525878906	34.65	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375645	37.02	37.02000045776367	37.02	100.0	100.0	100.0	100.0	100.0	100.0
LOC101929018	33.92	33.91999816894531	33.92	100.0	100.0	100.0	99.94	99.94000244140625	99.94
LOC107986200	36.78	36.779998779296875	36.78	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986246	41.73	41.72999954223633	41.73	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371121	34.1	34.099998474121094	34.1	100.0	100.0	100.0	100.0	100.0	100.0
ND2	2935.56	2935.56005859375	2935.56	100.0	100.0	100.0	100.0	100.0	100.0
SETSIP	33.64	33.63999938964844	33.64	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379827	36.98	36.97999954223633	36.98	100.0	100.0	100.0	100.0	100.0	100.0
LOC101928202	35.64	35.63999938964844	35.64	100.0	100.0	100.0	99.74	99.73999786376953	99.74
BBS7	35.4	35.400001525878906	35.4	100.0	100.0	100.0	100.0	100.0	100.0
NPIPB15	123.62	123.62000274658203	123.62	100.0	100.0	100.0	100.0	100.0	100.0
IL18BP	44.59	44.59000015258789	44.59	100.0	100.0	100.0	100.0	100.0	100.0
C15orf56	39.28	39.279998779296875	39.28	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370230	35.08	35.08000183105469	35.08	100.0	100.0	100.0	100.0	100.0	100.0
LINC02177	38.28	38.279998779296875	38.28	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370203	44.13	44.130001068115234	44.13	100.0	100.0	100.0	100.0	100.0	100.0
FAM185BP	35.24	35.2400016784668	35.24	100.0	100.0	100.0	99.08	99.08000183105469	99.08
LOC105369705	34.23	34.22999954223633	34.23	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370087	37.08	37.08000183105469	37.08	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984812	39.37	39.369998931884766	39.37	100.0	100.0	100.0	100.0	100.0	100.0
LOC107987049	37.49	37.4900016784668	37.49	100.0	100.0	100.0	98.91	98.91000366210938	98.91
LOC105376090	38.34	38.34000015258789	38.34	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376224	41.6	41.599998474121094	41.6	100.0	100.0	100.0	100.0	100.0	100.0
LOC107987123	36.08	36.08000183105469	36.08	100.0	100.0	100.0	99.88	99.87999725341797	99.88
LOC107987138	43.7	43.70000076293945	43.7	100.0	100.0	100.0	99.8	99.80000305175781	99.8
LOC105375208	34.96	34.959999084472656	34.96	100.0	100.0	100.0	99.64	99.63999938964844	99.64
LOC107986787	33.37	33.369998931884766	33.37	100.0	100.0	100.0	97.76	97.76000213623047	97.76
LOC105377179	35.56	35.560001373291016	35.56	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373488	29.49	29.489999771118164	29.49	100.0	100.0	100.0	97.69	97.69000244140625	97.69
LOC107985767	42.71	42.709999084472656	42.71	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985868	37.9	37.900001525878906	37.9	100.0	100.0	100.0	100.0	100.0	100.0
LOC105377811	33.24	33.2400016784668	33.24	100.0	100.0	100.0	100.0	100.0	100.0
MIR218-2	45.05	45.04999923706055	45.05	100.0	100.0	100.0	100.0	100.0	100.0
MIR138-2	38.42	38.41999816894531	38.42	100.0	100.0	100.0	100.0	100.0	100.0
MIR127	40.7	40.70000076293945	40.7	100.0	100.0	100.0	100.0	100.0	100.0
MIR497	40.96	40.959999084472656	40.96	100.0	100.0	100.0	100.0	100.0	100.0
MIR520H	42.43	42.43000030517578	42.43	100.0	100.0	100.0	100.0	100.0	100.0
CSNKA2IP	33.63	33.630001068115234	33.63	100.0	100.0	100.0	100.0	100.0	100.0
ZNF549	36.8	36.79999923706055	36.8	100.0	100.0	100.0	99.25	99.25	99.25
LOC112268001	9.19	9.1899995803833	9.19	27.34	27.34000015258789	27.34	12.48	12.479999542236328	12.48
LOC107984668	37.64	37.63999938964844	37.64	100.0	100.0	100.0	100.0	100.0	100.0
PRKAR1B	45.3	45.29999923706055	45.3	100.0	100.0	100.0	100.0	100.0	100.0
PMS2P7	20.29	20.290000915527344	20.29	67.07	67.06999969482422	67.07	40.72	40.720001220703125	40.72
ARF4-AS1	32.0	32.0	32.0	100.0	100.0	100.0	99.82	99.81999969482422	99.82
LOC105374879	34.86	34.86000061035156	34.86	100.0	100.0	100.0	99.66	99.66000366210938	99.66
LOC105375970	40.96	40.959999084472656	40.96	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376144	38.16	38.15999984741211	38.16	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379045	34.91	34.90999984741211	34.91	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378318	34.7	34.70000076293945	34.7	100.0	100.0	100.0	100.0	100.0	100.0
